Player,NBABioURL,PlayerID_NBA
Luke Kennard,https://www.nba.com/player/1628379/luke-kennard/bio,1628379
Luke Kornet,https://www.nba.com/player/1628436/luke-kornet/bio,1628436
Luke Travers,https://www.nba.com/player/1631247/luke-travers/bio,1631247
Mac McClung,https://www.nba.com/player/1630644/mac-mcclung/bio,1630644
Malaki Branham,https://www.nba.com/player/1631103/malaki-branham/bio,1631103
Malcolm Brogdon,https://www.nba.com/player/1627763/malcolm-brogdon/bio,1627763
Malevy Leons,https://www.nba.com/player/1642502/malevy-leons/bio,1642502
Malik Beasley,https://www.nba.com/player/1627736/malik-beasley/bio,1627736
Malik Monk,https://www.nba.com/player/1628370/malik-monk/bio,1628370
MarJon Beauchamp,https://www.nba.com/player/1630699/marjon-beauchamp/bio,1630699
Marcus Sasser,https://www.nba.com/player/1631204/marcus-sasser/bio,1631204
Marcus Smart,https://www.nba.com/player/203935/marcus-smart/bio,203935
Mark Williams,https://www.nba.com/player/1631109/mark-williams/bio,1631109
Markieff Morris,https://www.nba.com/player/202693/markieff-morris/bio,202693
Marvin Bagley,https://www.nba.com/player/1628963/marvin-bagley-iii,1628963
Mason Jones,https://www.nba.com/player/1630222/mason-jones/bio,1630222
Mason Plumlee,https://www.nba.com/player/203486/mason-plumlee/bio,203486
Matas Buzelis,https://www.nba.com/player/1641824/matas-buzelis/bio,1641824
Matt Ryan,https://www.nba.com/player/1630346/matt-ryan/bio,1630346
Max Christie,https://www.nba.com/player/1631108/max-christie/bio,1631108
Max Strus,https://www.nba.com/player/1629622/max-strus/bio,1629622
Maxi Kleber,https://www.nba.com/player/1628467/maxi-kleber/bio,1628467
Maxwell Lewis,https://www.nba.com/player/1641721/maxwell-lewis/bio,1641721
Micah Potter,https://www.nba.com/player/1630695/micah-potter/bio,1630695
Michael Porter,https://www.nba.com/player/1629008/michael-porter-jr,1629008
Michael Porter Jr.,https://www.nba.com/player/1629008/michael-porter-jr/bio,1629008
Mikal Bridges,https://www.nba.com/player/1628969/mikal-bridges/bio,1628969
Mike Conley,https://www.nba.com/player/201144/mike-conley/bio,201144
Miles Bridges,https://www.nba.com/player/1628970/miles-bridges/bio,1628970
Miles McBride,https://www.nba.com/player/1630540/miles-mcbride/bio,1630540
Mo Bamba,https://www.nba.com/player/1628964/mo-bamba/bio,1628964
Mohamed Bamba,https://www.nba.com/player/1628964/mo-bamba,1628964
Monte Morris,https://www.nba.com/player/1628420/monte-morris,1628420
Moritz Wagner,https://www.nba.com/player/1629021/moritz-wagner/bio,1629021
Moses Brown,https://www.nba.com/player/1629650/moses-brown/bio,1629650
Moses Moody,https://www.nba.com/player/1630541/moses-moody/bio,1630541
Mouhamed Gueye,https://www.nba.com/player/1631243/mouhamed-gueye/bio,1631243
Moussa Diabaté,https://www.nba.com/player/1631217/moussa-diabat/bio,1631217
Myles Turner,https://www.nba.com/player/1626167/myles-turner/bio,1626167
Naji Marshall,https://www.nba.com/player/1630230/naji-marshall/bio,1630230
Naz Reid,https://www.nba.com/player/1629675/naz-reid/bio,1629675
Neemias Queta,https://www.nba.com/player/1629674/neemias-queta/bio,1629674
Nic Claxton,https://www.nba.com/player/1629651/nic-claxton/bio,1629651
Nick Richards,https://www.nba.com/player/1630208/nick-richards/bio,1630208
Nick Smith,https://www.nba.com/player/1641733/nick-smith-jr,1641733
Nick Smith Jr.,https://www.nba.com/player/1641733/nick-smith-jr/bio,1641733
Nickeil Alexander-Walker,https://www.nba.com/player/1629638/nickeil-alexander-walker/bio,1629638
Nicolas Batum,https://www.nba.com/player/201587/nicolas-batum/bio,201587
Nikola Jokić,https://www.nba.com/player/203999/nikola-joki/bio,203999
Nikola Jović,https://www.nba.com/player/1631107/nikola-jovi/bio,1631107
Nikola Vučević,https://www.nba.com/player/202696/nikola-vu-evi/bio,202696
Noah Clowney,https://www.nba.com/player/1641730/noah-clowney/bio,1641730
Norman Powell,https://www.nba.com/player/1626181/norman-powell/bio,1626181
OG Anunoby,https://www.nba.com/player/1628384/og-anunoby/bio,1628384
Obi Toppin,https://www.nba.com/player/1630167/obi-toppin/bio,1630167
Ochai Agbaji,https://www.nba.com/player/1630534/ochai-agbaji/bio,1630534
Olivier-Maxence Prosper,https://www.nba.com/player/1641765/olivier-maxence-prosper/bio,1641765
Onyeka Okongwu,https://www.nba.com/player/1630168/onyeka-okongwu/bio,1630168
Orlando Robinson,https://www.nba.com/player/1631115/orlando-robinson/bio,1631115
Oscar Tshiebwe,https://www.nba.com/player/1631131/oscar-tshiebwe/bio,1631131
Oso Ighodaro,https://www.nba.com/player/1642345/oso-ighodaro/bio,1642345
Ousmane Dieng,https://www.nba.com/player/1631172/ousmane-dieng/bio,1631172
P.J. Washington,https://www.nba.com/player/1629023/pj-washington/bio,1629023
PJ Dozier,https://www.nba.com/player/1628408/pj-dozier/bio,1628408
PJ Hall,https://www.nba.com/player/1641790/pj-hall/bio,1641790
Pacome Dadiet,https://www.nba.com/player/1642359/pacome-dadiet,1642359
Paolo Banchero,https://www.nba.com/player/1631094/paolo-banchero/bio,1631094
Pascal Siakam,https://www.nba.com/player/1627783/pascal-siakam/bio,1627783
Pat Connaughton,https://www.nba.com/player/1626192/pat-connaughton/bio,1626192
Pat Spencer,https://www.nba.com/player/1630311/pat-spencer/bio,1630311
Patrick Baldwin,https://www.nba.com/player/1631116/patrick-baldwin-jr,1631116
Patrick Baldwin Jr.,https://www.nba.com/player/1631116/patrick-baldwin-jr/bio,1631116
Patrick Williams,https://www.nba.com/player/1630172/patrick-williams/bio,1630172
Patty Mills,https://www.nba.com/player/201988/patty-mills/bio,201988
Paul George,https://www.nba.com/player/202331/paul-george/bio,202331
Paul Reed,https://www.nba.com/player/1630194/paul-reed/bio,1630194
Payton Pritchard,https://www.nba.com/player/1630202/payton-pritchard/bio,1630202
Pelle Larsson,https://www.nba.com/player/1641796/pelle-larsson/bio,1641796
Pete Nance,https://www.nba.com/player/1631250/pete-nance/bio,1631250
Peyton Watson,https://www.nba.com/player/1631212/peyton-watson/bio,1631212
Precious Achiuwa,https://www.nba.com/player/1630173/precious-achiuwa/bio,1630173
Quentin Grimes,https://www.nba.com/player/1629656/quentin-grimes/bio,1629656
Quenton Jackson,https://www.nba.com/player/1631245/quenton-jackson/bio,1631245
Quincy Olivari,https://www.nba.com/player/1642439/quincy-olivari/bio,1642439
Quinten Post,https://www.nba.com/player/1642366/quinten-post/bio,1642366
RJ Barrett,https://www.nba.com/player/1629628/rj-barrett/bio,1629628
RayJ Dennis,https://www.nba.com/player/1642484/rayj-dennis/bio,1642484
Rayan Rupert,https://www.nba.com/player/1641712/rayan-rupert/bio,1641712
Reece Beekman,https://www.nba.com/player/1641736/reece-beekman/bio,1641736
Reed Sheppard,https://www.nba.com/player/1642263/reed-sheppard/bio,1642263
Reggie Jackson,https://www.nba.com/player/202704/reggie-jackson/bio,202704
Richaun Holmes,https://www.nba.com/player/1626158/richaun-holmes/bio,1626158
Ricky Council,https://www.nba.com/player/1641741/ricky-council-iv,1641741
Ricky Council IV,https://www.nba.com/player/1641741/ricky-council-iv/bio,1641741
Riley Minix,https://www.nba.com/player/1642434/riley-minix/bio,1642434
Rob Dillingham,https://www.nba.com/player/1642265/rob-dillingham/bio,1642265
Robert Williams,https://www.nba.com/player/1629057/robert-williams-iii,1642256
Ron Holland,https://www.nba.com/player/1641842/ronald-holland-ii,1641812
Royce O'Neale,https://www.nba.com/player/1626220/royce-oneale/bio,1626220
Rudy Gobert,https://www.nba.com/player/203497/rudy-gobert/bio,203497
Rui Hachimura,https://www.nba.com/player/1629060/rui-hachimura/bio,1629060
Russell Westbrook,https://www.nba.com/player/201566/russell-westbrook/bio,201566
Ryan Dunn,https://www.nba.com/player/1642346/ryan-dunn/bio,1642346
Ryan Rollins,https://www.nba.com/player/1631157/ryan-rollins/bio,1631157
Sam Hauser,https://www.nba.com/player/1630573/sam-hauser/bio,1630573
Sam Merrill,https://www.nba.com/player/1630241/sam-merrill/bio,1630241
Sandro Mamukelashvili,https://www.nba.com/player/1630572/sandro-mamukelashvili/bio,1630572
Santi Aldama,https://www.nba.com/player/1630583/santi-aldama/bio,1630583
Scoot Henderson,https://www.nba.com/player/1630703/scoot-henderson/bio,1630703
Scottie Barnes,https://www.nba.com/player/1630567/scottie-barnes/bio,1630567
Scotty Pippen ,https://www.nba.com/player/1630590/scotty-pippen-jr,1630590
Scotty Pippen Jr.,https://www.nba.com/player/1630590/scotty-pippen-jr/bio,1630590
Seth Curry,https://www.nba.com/player/203552/seth-curry/bio,203552
Shaedon Sharpe,https://www.nba.com/player/1631101/shaedon-sharpe/bio,1631101
Shai Gilgeous-Alexander,https://www.nba.com/player/1628983/shai-gilgeous-alexander/bio,1628983
Shake Milton,https://www.nba.com/player/1629003/shake-milton/bio,1629003
Sidy Cissoko,https://www.nba.com/player/1631321/sidy-cissoko/bio,1631321
Simone Fontecchio,https://www.nba.com/player/1631323/simone-fontecchio/bio,1631323
Spencer Dinwiddie,https://www.nba.com/player/203915/spencer-dinwiddie/bio,203915
Spencer Jones,https://www.nba.com/player/1642461/spencer-jones/bio,1642461
Stanley Umude,https://www.nba.com/player/1630649/stanley-umude/bio,1630649
Stephen Curry,https://www.nba.com/player/201939/stephen-curry/bio,201939
Stephon Castle,https://www.nba.com/player/1642264/stephon-castle/bio,1642264
Steven Adams,https://www.nba.com/player/203500/steven-adams/bio,203500
Svi Mykhailiuk,https://www.nba.com/player/1629004/svi-mykhailiuk/bio,1629004
T.J. McConnell,https://www.nba.com/player/204456/tj-mcconnell/bio,204456
Taj Gibson,https://www.nba.com/player/201959/taj-gibson/bio,201959
Talen Horton-Tucker,https://www.nba.com/player/1629659/talen-horton-tucker/bio,1629659
Tari Eason,https://www.nba.com/player/1631106/tari-eason/bio,1631106
Taurean Prince,https://www.nba.com/player/1627752/taurean-prince/bio,1627752
Taylor Hendricks,https://www.nba.com/player/1641707/taylor-hendricks/bio,1641707
Taze Moore,https://www.nba.com/player/1631386/taze-moore,1631386
Terance Mann,https://www.nba.com/player/1629611/terance-mann/bio,1629611
Terrence Shannon,https://www.nba.com/player/1630545/terrence-shannon-jr,1630545
Terrence Shannon Jr. ,https://www.nba.com/player/1630545/terrence-shannon-jr/bio,1630545
Terry Rozier,https://www.nba.com/player/1626179/terry-rozier/bio,1626179
Thomas Bryant,https://www.nba.com/player/1628418/thomas-bryant/bio,1628418
Tidjane Salaün,https://www.nba.com/player/1642275/tidjane-sala-n/bio,1642275
Tidjane Salaün ,https://www.nba.com/player/1642275/tidjane-sala-n/bio,1642275
Tim Hardaway,https://www.nba.com/player/896/tim-hardaway/bio,896
Tim Hardaway Jr.,https://www.nba.com/player/203501/tim-hardaway-jr/bio,203501
Tobias Harris,https://www.nba.com/player/202699/tobias-harris/bio,202699
Torrey Craig,https://www.nba.com/player/1628470/torrey-craig/bio,1628470
Tosan Evbuomwan,https://www.nba.com/player/1641787/tosan-evbuomwan/bio,1641787
Toumani Camara,https://www.nba.com/player/1641739/toumani-camara/bio,1641739
Trae Young,https://www.nba.com/player/1629027/trae-young/bio,1629027
Trayce Jackson-Davis,https://www.nba.com/player/1631218/trayce-jackson-davis/bio,1631218
Tre Jones,https://www.nba.com/player/1630200/tre-jones/bio,1630200
Tre Mann,https://www.nba.com/player/1630544/tre-mann/bio,1630544
Trendon Watford,https://www.nba.com/player/1630570/trendon-watford/bio,1630570
Trentyn Flowers,https://www.nba.com/player/1642280/trentyn-flowers/bio,1642280
Trevelin Queen,https://www.nba.com/player/1630243/trevelin-queen/bio,1630243
Trey Alexander,https://www.nba.com/player/1641725/trey-alexander/bio,1641725
Trey Jemison,https://www.nba.com/player/1641998/trey-jemison-iii,1641998
Trey Lyles,https://www.nba.com/player/1626168/trey-lyles/bio,1626168
Trey Murphy,https://www.nba.com/player/1630530/trey-murphy-iii,1630530
Trey Murphy III,https://www.nba.com/player/1630530/trey-murphy-iii/bio,1630530
Tristan Da Silva,https://www.nba.com/player/1641783/tristan-da-silva/bio,1641783
Tristan Thompson,https://www.nba.com/player/202684/tristan-thompson/bio,202684
Tristan Vukcevic,https://www.nba.com/player/1641774/tristan-vukcevic/bio,1641774
Tristen Newton,https://www.nba.com/player/1641803/tristen-newton/bio,1641803
Ty Jerome,https://www.nba.com/player/1629660/ty-jerome/bio,1629660
TyTy Washington,https://www.nba.com/player/1631102/tyty-washington-jr,1631102
TyTy Washington Jr.,https://www.nba.com/player/1631102/tyty-washington-jr/bio,1631102
Tyler Herro,https://www.nba.com/player/1629639/tyler-herro/bio,1629639
Tyler Kolek,https://www.nba.com/player/1642278/tyler-kolek/bio,1642278
Tyler Smith,https://www.nba.com/player/1641890/tyler-smith/bio,1641890
Tyrese Haliburton,https://www.nba.com/player/1630169/tyrese-haliburton/bio,1630169
Tyrese Martin,https://www.nba.com/player/1631213/tyrese-martin/bio,1631213
Tyrese Maxey,https://www.nba.com/player/1630178/tyrese-maxey/bio,1630178
Tyus Jones,https://www.nba.com/player/1626145/tyus-jones/bio,1626145
Ulrich Chomche,https://www.nba.com/player/1642279/ulrich-chomche/bio,1642279
Vasilije Micić,https://www.nba.com/player/203995/vasilije-mici/bio,203995
Victor Wembanyama,https://www.nba.com/player/1641705/victor-wembanyama/bio,1641705
Vince Williams,https://www.nba.com/player/1631246/vince-williams-jr,1631246
Vince Williams Jr.,https://www.nba.com/player/1631246/vince-williams-jr/bio,1631246
Vit Krejci,https://www.nba.com/player/1630249/vit-krejci,1630249
Vlatko Čančar,https://www.nba.com/player/1628427/vlatko-an-ar/bio,1628427
Walker Kessler,https://www.nba.com/player/1631117/walker-kessler/bio,1631117
Wendell Carter,https://www.nba.com/player/1628976/wendell-carter-jr,1628976
Wendell Carter Jr.,https://www.nba.com/player/1628976/wendell-carter-jr/bio,1628976
Wendell Moore,https://www.nba.com/player/1631111/wendell-moore-jr,1631111
Wendell Moore Jr.,https://www.nba.com/player/1631111/wendell-moore-jr/bio,1631111
Xavier Tillman,https://www.nba.com/player/1630214/xavier-tillman/bio,1630214
Xavier Tillman Sr.,https://www.nba.com/player/1630214/xavier-tillman/bio,1630214
Yongxi Cui,https://www.nba.com/player/1642385/cui-yongxi,1642385
Yuki Kawamura,https://www.nba.com/player/1642530/yuki-kawamura/bio,1642530
Yves Missi,https://www.nba.com/player/1642274/yves-missi/bio,1642274
Zaccharie Risacher,https://www.nba.com/player/1642258/zaccharie-risacher/bio,1642258
Zach Collins,https://www.nba.com/player/1628380/zach-collins/bio,1628380
Zach Edey,https://www.nba.com/player/1641744/zach-edey/bio,1641744
Zach LaVine,https://www.nba.com/player/203897/zach-lavine/bio,203897
Zeke Nnaji,https://www.nba.com/player/1630192/zeke-nnaji/bio,1630192
Ziaire Williams,https://www.nba.com/player/1630533/ziaire-williams/bio,1630533
Zion Williamson,https://www.nba.com/player/1629627/zion-williamson/bio,1629627
Zyon Pullin,https://www.nba.com/player/1642389/zyon-pullin/bio,1642389
