"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1299328260111765504","x1377636335197040640",2021-04-01 14:57:52,"realchris31","@Momma2Two20 @Princcharmin82 @jthommy81 @Casparriello93 @realGregBFresh @kingron_b @DiggyChiz_21 @DoniTheDon_ @CharlesBurden8 @jennjordan @JenniferSelman @J2Element If we can bad together and acknowledge that Michael Jordan is the goat and NOT** Shawn Bradley, I think all racisms could be cured.","Twitter for iPhone",131,"x1377634819186823170","x938094888477974528","Momma2Two20",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x938094888477974528 x1027065193476640768 x1321818873952391168 x1318505704450347008 x30482223 x2243142523 x394480399 x1204930164389556224 x1367999062767722497 x21013005 x53452375 x178408274","Momma2Two20 Princcharmin82 jthommy81 Casparriello93 realGregBFresh kingron_b DiggyChiz_21 DoniTheDon_ CharlesBurden8 jennjordan JenniferSelman J2Element","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/realchris31/status/1377636335197040640","JustChris","","old account was shut off. God, Country, Family. <U+271D><U+FE0F><U+0001F1FA><U+0001F1F8> Serious only inquiries for my only fans. contact  https://t.co/1hSKJMeI2w for bookings.",,FALSE,174,507,1,2189,29658,2020-08-28 12:49:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1299328260111765504/1616820010",,"http://pbs.twimg.com/profile_images/1376913906573180931/tWhQCyW4_normal.jpg"
"x904463591713136640","x1377609005917380611",2021-04-01 13:09:16,"CancunTwitch","Lebron James is the GOAT and owns that fraud gambler Michael Jordan","Twitter for iPhone",67,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CancunTwitch/status/1377609005917380611","Cancun","Mickey Mouse Clubhouse","||#ForeverYoung||#TLOP5||I have never taken an L|| A honest Death Grips Fan|| A honest Yeezus Fan||@liluzivert||@pierrebourne|| Kanye&Uzi <U+0001F410><U+0001F410>","https://t.co/5mgEZhJQIK",FALSE,1003,740,4,15632,53483,2017-09-03 21:58:19,FALSE,"https://t.co/5mgEZhJQIK","https://www.youtube.com/channel/UCeJh3CpEdO8XEuKoxPY_SwQ?view_as=subscriber",,"https://pbs.twimg.com/profile_banners/904463591713136640/1616821707",,"http://pbs.twimg.com/profile_images/1371260937571737603/wFQCdjGi_normal.jpg"
"x1309314350986022913","x1377607571280912386",2021-04-01 13:03:34,"JetJonesSzn11","michael jordan rlly the goat <U+0001F410>","Twitter for iPhone",30,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JetJonesSzn11/status/1377607571280912386","<U+0001D4A5><U+0001D4CA><U+0001D4C1><U+0001D4BE><U+0001D45C><U+0001D4A5><U+0001D45C><U+0001D4C3><U+0001D452><U+0001D4C8>¹¹","probably hooping","IFB (not affiliated with (julio jones) Sad falcons fan y’all go follow my backup: @devontasmithszn","https://t.co/ewtP1vD4Yb",FALSE,4187,3336,13,8281,11645,2020-09-25 02:10:50,FALSE,"https://t.co/ewtP1vD4Yb","http://indeed.com",,"https://pbs.twimg.com/profile_banners/1309314350986022913/1614960914",,"http://pbs.twimg.com/profile_images/1369723837559025671/Nxg-O1dg_normal.jpg"
"x1091082140324896768","x1377605957652480000",2021-04-01 12:57:09,"SeckingerJakob","Michael Jordan Drawing https://t.co/yXBLVyrmcc via @YouTube #mj #jordan #lastdance #nba #GOAT @Jumpman23","Twitter Web App",104,,,,FALSE,FALSE,1,0,,,"mj jordan lastdance nba GOAT",,"youtu.be/YjlGI_zfu9o","https://t.co/yXBLVyrmcc","https://youtu.be/YjlGI_zfu9o",,,,,,,,,"x10228272 x198975780","YouTube Jumpman23","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SeckingerJakob/status/1377605957652480000","Jakob_Seckinger","","",,FALSE,2,34,0,33,119,2019-01-31 21:13:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1091082140324896768/1568118105",,"http://pbs.twimg.com/profile_images/1317873188110565377/WS1HSSu0_normal.jpg"
"x4052349373","x1377604606826577920",2021-04-01 12:51:47,"cavsfan2413","@KrispyFlakes2k Michael Jordan comes off retirement and joins the Milwaukee bucks to lead them to the finals to once and for all prove that he is the goat. Per at Adrian Wojnarowski.","Twitter for Android",166,"x1377602321459384325","x1025759378","KrispyFlakes2k",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1025759378","KrispyFlakes2k","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cavsfan2413/status/1377604606826577920","Juan","somewhere in TX. ","My favorite band is Sabaton, I'm majoring in Computer Science,favorite sport teams are the Cavs, Browns,Madrid. I also may have many bad takes.",,FALSE,1272,3625,2,11627,24809,2015-10-29 01:10:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/4052349373/1598881480","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1375160809865744387/VdKsgYDL_normal.jpg"
"x2298529685","x1377603437362302985",2021-04-01 12:47:08,"blvckcement","*looks at calendar* 

Michael Jordan is the undisputed GOAT and LeBron James will never be better than him.","Twitter for iPhone",107,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/blvckcement/status/1377603437362302985","Rozay Mourinho <U+0001F174>","Krakoa","the marvelous, the gorgeous.","https://t.co/f20DAVDIDy",FALSE,375,201,7,33971,21116,2014-01-23 03:21:51,FALSE,"https://t.co/f20DAVDIDy","http://designedbyaamir.redbubble.com",,"https://pbs.twimg.com/profile_banners/2298529685/1602525035","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1345802667164053504/hV0M6-Nd_normal.jpg"
"x1254001194240028672","x1377586994088443904",2021-04-01 11:41:48,"PaulNic41170069","@ESPNNBA @GetUpESPN WOW! U CAN'T MAKE THIS STUFF UP!!! NBA Legends Explain Why Michael Jordan Is The GOAT https://t.co/Defr83gZaI via @YouTube","Twitter Web App",142,,"x74518740","ESPNNBA",FALSE,FALSE,0,0,,,,,"youtu.be/4vmwiH25sok","https://t.co/Defr83gZaI","https://youtu.be/4vmwiH25sok",,,,,,,,,"x74518740 x975843959586086918 x10228272","ESPNNBA GetUpESPN YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PaulNic41170069/status/1377586994088443904","Paul Nichols","Washington, DC","US Military heritage proud and a Desert Storm Veteran that works hard loves to travel",,FALSE,10,313,0,2187,318,2020-04-25 10:57:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1254001194240028672","x1377588416733446146",2021-04-01 11:47:27,"PaulNic41170069","@ESPNNBA @FirstTake WOW!  NBA Legends Explain Why Michael Jordan Is The GOAT https://t.co/vHBOtTR6Fh via @YouTube","Twitter Web App",113,,"x74518740","ESPNNBA",FALSE,FALSE,0,0,,,,,"youtu.be/NHxYC4Oa87c","https://t.co/vHBOtTR6Fh","https://youtu.be/NHxYC4Oa87c",,,,,,,,,"x74518740 x26588937 x10228272","ESPNNBA FirstTake YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PaulNic41170069/status/1377588416733446146","Paul Nichols","Washington, DC","US Military heritage proud and a Desert Storm Veteran that works hard loves to travel",,FALSE,10,313,0,2187,318,2020-04-25 10:57:32,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1352588036429766660","x1377582202385362944",2021-04-01 11:22:45,"Arthur35351163","@RealSkipBayless @undisputed Hey Skip I'm a big fan of your show and a big cowboys fan as well I'm at work now I'm off tomorrow I will watch your show and it my birthday and remind Shannon that LeBron James is not the goat is Michael Jeffrey Jordan <U+0001F92B><U+0001F923><U+0001F923><U+0001F923>","Twitter for Android",224,"x1376549613121855488","x43139414","RealSkipBayless",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x43139414 x765905855195803648","RealSkipBayless undisputed","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Arthur35351163/status/1377582202385362944","Arthur","","love to have fun and laugh",,FALSE,2,160,0,8,14,2021-01-22 12:05:14,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1352588392878514177/6QMqeFV-_normal.jpg"
"x1956288740","x1377576875745247238",2021-04-01 11:01:35,"marcmynome","Michael Jordan, the GOAT
https://t.co/ZvFwOnGaxN","Twitter Web App",48,,,,FALSE,FALSE,0,0,,,,,"dailyhive.com/vancouver/mich…","https://t.co/ZvFwOnGaxN","https://dailyhive.com/vancouver/michael-jordan-investors-dapper-labs-nba-top-shot",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marcmynome/status/1377576875745247238","Marcos V","Chicago","12 years investing. Interested in books, investing, crypto, music, sports, politics. Co-owner: Mimosa's Dream Productions.","https://t.co/sQYTpS4w2X",FALSE,436,1705,12,1864,1395,2013-10-12 09:57:55,FALSE,"https://t.co/sQYTpS4w2X","https://medium.com/@marcos717/the-promise-s-of-crypto-9343fa6328dd",,"https://pbs.twimg.com/profile_banners/1956288740/1506279837","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/885457615387598848/8yqwVSn-_normal.jpg"
"x1374153310165426176","x1377564322323398665",2021-04-01 10:11:43,"fightfan252","Michael Jordan is the goat.","Twitter for iPhone",27,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fightfan252/status/1377564322323398665","fightfan252","Your head rent free","@KingJames Stan @Lakers #fightfan252twitter @browns. @obj Stan @thortontucker Stan @_alvo_ Stan ratiod kevin durant| never taken an L rip Candice","https://t.co/dJ1TPYvicr",FALSE,215,660,5,4006,6667,2021-03-23 00:17:45,FALSE,"https://t.co/dJ1TPYvicr","http://indeed.com",,"https://pbs.twimg.com/profile_banners/1374153310165426176/1617368305",,"http://pbs.twimg.com/profile_images/1376953062649122816/uSmcm27g_normal.jpg"
"x1374153310165426176","x1377561839169585154",2021-04-01 10:01:50,"fightfan252","Michael Jordan is the goat 

APRIL FOOLS!!","Twitter for iPhone",42,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fightfan252/status/1377561839169585154","fightfan252","Your head rent free","@KingJames Stan @Lakers #fightfan252twitter @browns. @obj Stan @thortontucker Stan @_alvo_ Stan ratiod kevin durant| never taken an L rip Candice","https://t.co/dJ1TPYvicr",FALSE,215,660,5,4006,6667,2021-03-23 00:17:45,FALSE,"https://t.co/dJ1TPYvicr","http://indeed.com",,"https://pbs.twimg.com/profile_banners/1374153310165426176/1617368305",,"http://pbs.twimg.com/profile_images/1376953062649122816/uSmcm27g_normal.jpg"
"x1273812381278146562","x1375353263801868289",2021-03-26 07:45:45,"fastbreaknewsph","Dwyane Wade had to choose the real GOAT between his pal LeBron James and childhood hero Michael Jordan.
#FastBreak
#HoopSnoop
https://t.co/NKSJj1JLNP","TweetDeck",149,,,,FALSE,FALSE,0,0,,,"FastBreak HoopSnoop",,"fastbreak.com.ph/dwyane-wade-pi…","https://t.co/NKSJj1JLNP","https://fastbreak.com.ph/dwyane-wade-picks-his-goat-between-mj-and-lebron/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fastbreaknewsph/status/1375353263801868289","FastBreak PH","","Your number one Philippine sport news <U+0001F3C0><U+26BD><U+FE0F><U+0001F3D0>",,FALSE,139,150,0,5108,1,2020-06-19 02:58:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1273812381278146562/1592535708",,"http://pbs.twimg.com/profile_images/1273813071689990144/YXbHL_QW_normal.jpg"
"x1273812381278146562","x1377561383475105795",2021-04-01 10:00:02,"fastbreaknewsph","ICYMI:
Dwyane Wade had to choose the real GOAT between his pal LeBron James and childhood hero Michael Jordan.
https://t.co/NKSJj1JLNP
#Fastbreak #HoopSnoop","TweetDeck",156,,,,FALSE,FALSE,0,0,,,"Fastbreak HoopSnoop",,"fastbreak.com.ph/dwyane-wade-pi…","https://t.co/NKSJj1JLNP","https://fastbreak.com.ph/dwyane-wade-picks-his-goat-between-mj-and-lebron/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fastbreaknewsph/status/1377561383475105795","FastBreak PH","","Your number one Philippine sport news <U+0001F3C0><U+26BD><U+FE0F><U+0001F3D0>",,FALSE,139,150,0,5108,1,2020-06-19 02:58:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1273812381278146562/1592535708",,"http://pbs.twimg.com/profile_images/1273813071689990144/YXbHL_QW_normal.jpg"
"x1273812381278146562","x1377380187600527365",2021-03-31 22:00:01,"fastbreaknewsph","ICYMI:
Dwyane Wade had to choose the real GOAT between his pal LeBron James and childhood hero Michael Jordan.
https://t.co/NKSJj21ncp
#Fastbreak #HoopSnoop","TweetDeck",156,,,,FALSE,FALSE,0,0,,,"Fastbreak HoopSnoop",,"fastbreak.com.ph/dwyane-wade-pi…","https://t.co/NKSJj21ncp","https://fastbreak.com.ph/dwyane-wade-picks-his-goat-between-mj-and-lebron/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fastbreaknewsph/status/1377380187600527365","FastBreak PH","","Your number one Philippine sport news <U+0001F3C0><U+26BD><U+FE0F><U+0001F3D0>",,FALSE,139,150,0,5108,1,2020-06-19 02:58:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1273812381278146562/1592535708",,"http://pbs.twimg.com/profile_images/1273813071689990144/YXbHL_QW_normal.jpg"
"x334380106","x1377553566672375813",2021-04-01 09:28:58,"sputnikdragon","@hmfaigen “Michael Jeffrey Jordan would just remember the score, he would just count the baskets, why can’t your GOAT do that?!”","Twitter for iPhone",118,"x1377553256801431553","x334380106","sputnikdragon",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x345762803","hmfaigen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sputnikdragon/status/1377553566672375813","Don Cici","Earth, Solar System, Orion Arm","Amateur astronomer, novice chess player, qualified lawyer.",,FALSE,106,786,10,11388,4856,2011-07-13 00:42:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/334380106/1614010061","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1337133144265216001/z4iAWDQf_normal.jpg"
"x786467634069975040","x1377547853329965060",2021-04-01 09:06:16,"mjggarzilli2017","Check out 2001-02 Fleer Premium Michael Jordan #5 HOF GOAT LEGEND THE RETURN PSA PRICES UP https://t.co/9wCRZIO59M 
<U+2066>@eBay<U+2069> <U+2066>@chicagobulls<U+2069> <U+2066>@NBA<U+2069> <U+2066>@NBCSports<U+2069> <U+2066><U+2066>@nytimes<U+2069> <U+2066>@PSAcard<U+2069> <U+2069> <U+2066>@espn<U+2069> <U+2066><U+2069>","Twitter for iPhone",195,,,,FALSE,FALSE,0,0,,,,,"ebay.com/itm/2651072297…","https://t.co/9wCRZIO59M","https://www.ebay.com/itm/265107229743",,,,,,,,,"x19709040 x16212685 x19923144 x11856342 x807095 x272053290 x2557521","eBay chicagobulls NBA NBCSports nytimes PSAcard espn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjggarzilli2017/status/1377547853329965060","Matthew Garzilli","","",,FALSE,3,63,1,1023,1,2016-10-13 07:24:30,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1356711668772823040","x1377543639434334213",2021-04-01 08:49:31,"GOAT__JAMES","@CapalotGoob Michael Jordan is the greatest basketball player of all time","Twitter for iPhone",60,"x1377490629400395780","x869278971103510528","CapalotGoob",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x869278971103510528","CapalotGoob","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GOAT__JAMES/status/1377543639434334213","GOAT James","","I’m 19, 6’2” and handsome but I couldn’t get any bitches so I took to Twitter to heroically defend LeBron James from trolls that compare him to a cartoon mouse.",,FALSE,2230,2434,12,2392,3768,2021-02-02 21:10:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1356711668772823040/1614398453",,"http://pbs.twimg.com/profile_images/1359361017482944514/wmBOjv9u_normal.jpg"
"x1366927902814597123","x1377478239371718658",2021-04-01 04:29:39,"LocalKDHater","LeBron ain’t doing this 
This is why Michael Jordan is the GOAT https://t.co/Rlx4erhCbv","Twitter for iPhone",63,,,,FALSE,FALSE,12,2,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1377478227619287041/pu/img/qvs932q5BKJNQ-9D.jpg","https://t.co/Rlx4erhCbv","https://twitter.com/LocalKDHater/status/1377478239371718658/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1377478227619287041/pu/img/qvs932q5BKJNQ-9D.jpg","https://t.co/Rlx4erhCbv","https://twitter.com/LocalKDHater/status/1377478239371718658/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LocalKDHater/status/1377478239371718658","Grant<U+0001F9DE><U+200D><U+2642><U+FE0F>","In DurBurner’s fans head <U+0001F921>","#LonzoTOLA",,FALSE,255,295,0,763,889,2021-03-03 01:46:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1366927902814597123/1616407603",,"http://pbs.twimg.com/profile_images/1378170566125912067/Z18cmww0_normal.jpg"
"x1273903025254531075","x1377477170428313607",2021-04-01 04:25:24,"Hell_OnEarth666","@WawhiWeonard Michael Jeffrey GOAT Jordan also known by his initials GOAT MJ, is an American businessman and former professional basketball player. He is the principal owner and chairman of the Charlotte Hornets of the National Basketball Association and of 23XI Racing in the NASCAR Cup Series","Twitter Web App",280,"x1377474276962410497","x1258299348598657024","WawhiWeonard",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1258299348598657024","WawhiWeonard","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Hell_OnEarth666/status/1377477170428313607","THE LAKERS ARE A SUPERTEAM & THE NETS ARE NOT <U+0001F438><U+0001F438>","YADIDIMEAN WIT THAT SWOOP 510","JORDAN/KOBE BETTER THAN LEBUM & CURRY/KLAY/KD/DRAYMOND MADE HIM CRY 3 TIMES TO RUN TO L.A. ""DiS 4 kObE pAnDeMiC ChaMpIoN"" <U+0644><U+0642><U+062F> <U+0627><U+062A><U+0647><U+0645><U+062A> <U+0628><U+062C><U+0631><U+064A><U+0645><U+0629> <U+0644><U+0645> <U+0623><U+0631><U+062A><U+0643><U+0628><U+0647>",,FALSE,202,195,3,7993,12352,2020-06-19 08:58:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1273903025254531075/1606108729",,"http://pbs.twimg.com/profile_images/1330742320233377793/iwOKjzKp_normal.jpg"
"x1376530596562886658","x1377465895015096325",2021-04-01 03:40:36,"MarkiesJackson","Damn Lebron trying to recruit Steph Curry who's he gonna try to recruit next The Goat Himself Michael Jordan.<U+0001F605>","Twitter for Android",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarkiesJackson/status/1377465895015096325","Markies Jackson","","Im Real, Im going to always keep it 100 no matter what. im not trying to make no one happy or feel good.",,FALSE,154,454,0,59,9,2021-03-29 13:44:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1376530596562886658/1617161372",,"http://pbs.twimg.com/profile_images/1377100721615560713/5xnfmfUc_normal.jpg"
"x1195973664","x1377464454342922240",2021-04-01 03:34:52,"CGRamos7","@SneakerCulturee The GOAT of course, Michael Air Jordan","Twitter for iPhone",38,"x1377464269915185152","x1256392322436288518","SneakerCulturee",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1256392322436288518","SneakerCulturee","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CGRamos7/status/1377464454342922240","Carlos <U+0001F1F5><U+0001F1F7><U+0001F534><U+0001F1F5><U+0001F1F7><U+0001F34E><U+0001F1F5><U+0001F1F7>","New Caney, TX","@StevenACohen2 will make The Mets AMAZING again! Simmer down scousers, those are your first trophies in over 20 years!! @ManUtd @ManUtdES<U+0001F534>@Mets @LosMets<U+0001F34E><U+0001F1F5><U+0001F1F7>","https://t.co/gxfhwG1mcH",FALSE,9111,8594,20,40983,29924,2013-02-19 05:27:54,FALSE,"https://t.co/gxfhwG1mcH","http://www.manutd.com",,"https://pbs.twimg.com/profile_banners/1195973664/1608081926","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1370251077036167168/k2HZ4x-n_normal.jpg"
"x1302552699100069894","x1377390097662947331",2021-03-31 22:39:24,"ORANGE_RATIO","It’s just what I personally think. Now there’s also the perspective “goat of an era” which by that wilt chamberlain was the goat at one point so was Kareem so was Michael Jordan so was undoubtedly Kobe and so was Lebron now the length of the parts of history where","Twitter for iPhone",264,"x1377390096194830340","x1302552699100069894","ORANGE_RATIO",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ORANGE_RATIO/status/1377390097662947331","Anu aka WNU aka Apolonetsup burner","United States","“Insulted you? cry.” @ApoloNetsUp burner, priv @NetsBucks #BLAZEONTOP if you don’t fw @BlazePizza I don’t fw you, simple",,FALSE,267,367,0,10372,20555,2020-09-06 10:22:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1302552699100069894/1610489372",,"http://pbs.twimg.com/profile_images/1378085895828541442/-Hk3TnJg_normal.jpg"
"x2233212253","x1377385520758579200",2021-03-31 22:21:13,"NapkinGangg","My Clippers My Nets <U+0001F602><U+0001F602><U+0001F602> anything against Lebron belongs to skip. Even MY Goat Michael Jordan https://t.co/8XT5tBsYok","Twitter for iPhone",92,,,,TRUE,FALSE,1,0,,,,,"twitter.com/undisputed/sta…","https://t.co/8XT5tBsYok","https://twitter.com/undisputed/status/1377292477032456193",,,,,,,,,,,"en","x1377292477032456193","""5 of the top 6 players did not play last night for the Clippers. No PG, Marcus Morris, Ibaka, Pat Bev and there's not even any Rondo. And Shannon's trying to write them off for losing to the Orlando Magic. Are you kidding me?"" 

— @RealSkipBayless https://t.co/VOzrpypZZz",2021-03-31 16:11:30,"Wildmoka",317,36,"x765905855195803648","undisputed","UNDISPUTED",403825,510,23043,"Los Angeles, CA","Undisputed with @RealSkipBayless, @ShannonSharpe and @JennyTaft on @FS1 Weekdays. 9:30AM ET/6:30AM PT and on FOX Sports on SiriusXM Ch. 83.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NapkinGangg/status/1377385520758579200","<U+0001F415>","<U+0001F171><U+FE0F>ikini <U+0001F171><U+FE0F>ottom ","#PSE","https://t.co/PPsywhcFDh",FALSE,449,287,2,25972,4942,2013-12-06 16:12:33,FALSE,"https://t.co/PPsywhcFDh","https://sportsurge.net/#/groups/0",,"https://pbs.twimg.com/profile_banners/2233212253/1614141389","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1374527294501359622/4Ln6tuPD_normal.jpg"
"x1333910060653797376","x1377382703964815361",2021-03-31 22:10:01,"Rob_328","@JorOverrated @stephenasmith Michael jordan is the GOAT... but your question cracked me up a bit <U+0001F923><U+0001F923>","Twitter for iPhone",70,"x1377382470920900613","x2723614859","JorOverrated",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2723614859 x16302242","JorOverrated stephenasmith","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rob_328/status/1377382703964815361","RobRob","","",,FALSE,2,51,0,140,110,2020-12-01 23:05:25,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1333910413705179137/xfZ0Nzqp_normal.jpg"
